org8code_year,Yr,org4code,org8code,DistName,4 Year Cohort Total,4 Year Graduation Percent,5 Year Cohort Total,5 Year Graduation Percent,Mass Core Completion Count,Mass Core Completion Percent,Chronic Absence Count,Chronic Absence Percent,College Enrollment Count,College Persistence Count,College Enrollment Percent,College Persistence Percent,Out of School Suspension Count,Out of School Suspension Percent,Passed All 9th Grade Courses Count,Passed All 9th Grade Courses Percent,Enrolled in AP/IB Course Count,Enrolled in AP/IB Course Percent
07750000_2014,2014,775,7750000,Wachusett,491,94.3,491,94.3,190,40.9,2163,5.8,464,464,82.32758621,75.86206897,2142,4.4,515,91.7,1019,34
07750000_2015,2015,775,7750000,Wachusett,510,95.7,510,95.7,428,87.2,2123,4.8,491,491,80.85539715,73.72708758,2136,2.5,504,94.4,1074,35
07750000_2016,2016,775,7750000,Wachusett,551,95.1,551,95.3,481,90.1,2181,5.5,533,533,84.24015009,78.98686679,54,2.5,533,92.7,1078,34
07750000_2017,2017,775,7750000,Wachusett,516,95.3,516,95.9,447,90.3,2149,5.7,495,495,84.84848485,77.17171717,67,3.1,506,95.8,1016,33
07750000_2018,2018,775,7750000,Wachusett,500,96,Null,Null,439,90.9,2173,6.4,483,483,82.60869565,0,80,3.7,504,95.8,1077,34
07780000_2011,2011,778,7780000,Quaboag,105,81.9,105,84.8,Null,Null,Null,Null,89,89,62.92134831,57.30337079,Null,Null,Null,Null,Null,Null
07780000_2012,2012,778,7780000,Quaboag,92,70.7,92,75,69,100.0,382,23.6,69,69,63.76811594,53.62318841,Null,Null,90,84.4,175,38
07780000_2013,2013,778,7780000,Quaboag,104,82.7,104,82.7,86,100.0,372,17.7,86,86,58.13953488,47.6744186,355,9,85,77.6,174,41
07780000_2014,2014,778,7780000,Quaboag,84,90.5,84,90.5,80,100.0,393,13.5,80,80,68.75,60,387,8.3,103,75.7,178,43
07780000_2015,2015,778,7780000,Quaboag,90,92.2,90,92.2,78,100.0,393,17.8,78,78,61.53846154,57.69230769,393,10.2,90,78.9,190,37
07780000_2016,2016,778,7780000,Quaboag,93,89.2,93,92.5,91,100.0,407,19.2,91,91,45.05494505,40.65934066,26,6.4,95,83.3,193,37
07780000_2017,2017,778,7780000,Quaboag,105,87.6,105,90.5,96,100.0,379,22.4,95,95,61.05263158,55.78947368,23,6.1,56,73.7,181,41
07780000_2018,2018,778,7780000,Quaboag,78,88.5,Null,Null,73,100.0,378,16.7,73,73,58.90410959,0,29,7.7,96,82.1,179,48
07800000_2011,2011,780,7800000,Whitman-Hanson,311,89.7,311,93.2,Null,Null,Null,Null,291,291,64.94845361,55.67010309,Null,Null,Null,Null,Null,Null
07800000_2012,2012,780,7800000,Whitman-Hanson,309,92.6,309,94.2,257,85.1,1228,21.7,302,302,67.54966887,58.94039735,Null,Null,271,76.4,609,30
07800000_2013,2013,780,7800000,Whitman-Hanson,294,95.6,294,95.6,296,99.7,1233,19,297,297,68.01346801,56.9023569,1221,3.9,304,77,626,41
07800000_2014,2014,780,7800000,Whitman-Hanson,324,95.1,324,95.1,271,88.9,1213,21.7,305,305,68.52459016,60.98360656,1197,4.5,280,75.7,600,49
07800000_2015,2015,780,7800000,Whitman-Hanson,282,95,282,95,243,89.3,1182,18.8,272,272,68.75,58.82352941,1189,3.3,303,81.5,591,49
07800000_2016,2016,780,7800000,Whitman-Hanson,314,92.4,314,93.9,290,97.3,1199,18.8,298,298,68.12080537,60.40268456,40,3.3,219,75.8,610,62
07800000_2017,2017,780,7800000,Whitman-Hanson,297,95.6,297,97,260,90.0,1182,18.8,288,288,71.18055556,63.88888889,50,4.2,237,86.8,613,54
07800000_2018,2018,780,7800000,Whitman-Hanson,313,93.6,Null,Null,275,92.6,1204,18.8,293,293,74.40273038,0,18,1.5,241,82.8,611,55
08010000_2011,2011,801,8010000,Assabet Valley Regional Vocational Technical,243,85.6,243,88.9,Null,Null,Null,Null,212,212,46.69811321,31.60377358,Null,Null,Null,Null,Null,Null
08010000_2012,2012,801,8010000,Assabet Valley Regional Vocational Technical,237,92,237,93.7,209,92.5,1035,14,226,226,45.57522124,38.49557522,Null,Null,261,87.4,484,10
08010000_2013,2013,801,8010000,Assabet Valley Regional Vocational Technical,239,94.1,239,94.1,201,91.0,1019,14.9,221,221,51.13122172,41.62895928,1019,8.1,265,82.6,469,9
08010000_2014,2014,801,8010000,Assabet Valley Regional Vocational Technical,235,94.9,235,94.9,203,89.0,1039,13.2,228,228,42.10526316,32.01754386,1039,5.4,264,89.4,482,8
08010000_2015,2015,801,8010000,Assabet Valley Regional Vocational Technical,246,95.5,246,95.5,219,92.4,1068,14.7,237,237,44.7257384,32.06751055,1068,6.1,271,81.2,498,7
08010000_2016,2016,801,8010000,Assabet Valley RVT,246,95.9,246,96.7,193,81.4,1086,14.3,237,237,37.55274262,28.27004219,63,5.8,262,94.2,516,4
08010000_2017,2017,801,8010000,Assabet Valley RVT,264,98.1,264,98.9,261,100.0,1115,13.6,261,261,42.52873563,31.80076628,60,5.4,272,91.9,528,9
08010000_2018,2018,801,8010000,Assabet Valley RVT,256,95.3,Null,Null,247,100.0,1118,12.2,247,247,46.96356275,0,56,5,266,92,528,14
08050000_2011,2011,805,8050000,Blackstone Valley Regional Vocational Technical,273,98.2,273,98.5,Null,Null,Null,Null,270,270,55.92592593,41.85185185,Null,Null,Null,Null,Null,Null
08050000_2012,2012,805,8050000,Blackstone Valley Regional Vocational Technical,277,97.8,277,98.2,241,88.3,1154,9.8,273,273,60.07326007,51.64835165,Null,Null,294,97.6,554,23
08050000_2013,2013,805,8050000,Blackstone Valley Regional Vocational Technical,275,98.2,275,98.2,254,94.1,1161,8.3,270,270,63.7037037,56.66666667,1161,2.4,296,97.6,558,40
08050000_2014,2014,805,8050000,Blackstone Valley Regional Vocational Technical,283,98.6,283,98.6,268,96.1,1173,8.4,279,279,67.74193548,61.64874552,1173,0.9,293,98.3,567,43
08050000_2015,2015,805,8050000,Blackstone Valley Regional Vocational Technical,283,99.3,283,99.3,280,100.0,1189,7.1,280,280,73.21428571,70,1189,0.9,305,96.1,578,40
08050000_2016,2016,805,8050000,Blackstone Valley RVT,289,99.3,289,99.3,289,100.0,1203,5.2,289,289,69.55017301,60.89965398,0,0,297,97.4,579,46
08050000_2017,2017,805,8050000,Blackstone Valley RVT,288,99.3,288,100,286,100.0,1209,4.5,286,286,77.62237762,70.62937063,8,0.9,295,96.7,584,46
08050000_2018,2018,805,8050000,Blackstone Valley RVT,294,100,Null,Null,296,100.0,1225,4.5,296,296,79.05405405,0.337837838,13,1.1,302,97.4,601,46
08060000_2011,2011,806,8060000,Blue Hills Regional Vocational Technical,198,93.4,198,94.9,Null,Null,Null,Null,187,187,58.82352941,43.31550802,Null,Null,Null,Null,Null,Null
08060000_2012,2012,806,8060000,Blue Hills Regional Vocational Technical,204,97.1,204,99,78,38.8,841,17.7,201,201,69.15422886,57.71144279,Null,Null,199,87.9,406,0
08060000_2013,2013,806,8060000,Blue Hills Regional Vocational Technical,188,98.9,188,98.9,52,27.8,825,18.8,187,187,52.94117647,43.31550802,824,4.7,208,90.4,390,0
08060000_2014,2014,806,8060000,Blue Hills Regional Vocational Technical,192,99,192,99,190,100.0,844,19.5,190,190,56.31578947,48.42105263,844,7.8,231,93.5,385,2
08060000_2015,2015,806,8060000,Blue Hills Regional Vocational Technical,185,98.4,185,98.4,184,100.0,865,8.2,184,184,57.60869565,43.47826087,865,6.6,232,94.4,385,3
08060000_2016,2016,806,8060000,Blue Hills RVT,193,97.4,193,100,189,100.0,885,7.2,189,189,48.14814815,33.33333333,45,5.1,211,92.5,413,4
08060000_2017,2017,806,8060000,Blue Hills RVT,219,96.3,219,98.2,216,100.0,876,7.3,216,216,61.11111111,50.92592593,25,2.9,190,95.5,442,6
08060000_2018,2018,806,8060000,Blue Hills RVT,210,97.6,Null,Null,209,100.0,855,5.7,209,209,56.93779904,0.956937799,24,2.8,201,91.8,425,7
08100000_2011,2011,810,8100000,Bristol-Plymouth Regional Vocational Technical,286,96.9,286,97.6,Null,Null,Null,Null,278,278,47.84172662,39.20863309,Null,Null,Null,Null,Null,Null
08100000_2012,2012,810,8100000,Bristol-Plymouth Regional Vocational Technical,270,95.9,270,97.4,261,100.0,1255,5.2,261,261,49.04214559,38.31417625,Null,Null,338,82.8,567,3
08100000_2013,2013,810,8100000,Bristol-Plymouth Regional Vocational Technical,289,99,289,99,289,100.0,1286,4.7,289,289,54.67128028,45.32871972,1286,1,340,82.6,586,12
08100000_2014,2014,810,8100000,Bristol-Plymouth Regional Vocational Technical,287,97.9,287,97.9,282,100.0,1298,4.3,282,282,46.45390071,38.29787234,1298,2.3,339,88.5,590,12
08100000_2015,2015,810,8100000,Bristol-Plymouth Regional Vocational Technical,306,97.1,306,97.1,297,100.0,1325,5.4,297,297,52.52525253,43.0976431,1325,3.2,332,88.9,623,14
08100000_2016,2016,810,8100000,Bristol-Plymouth RVT,314,97.1,314,97.8,305,100.0,1307,5.6,305,305,47.54098361,34.75409836,45,3.4,287,90.3,631,13
08100000_2017,2017,810,8100000,Bristol-Plymouth RVT,317,98.7,317,99.4,315,100.0,1318,7.4,315,315,53.33333333,45.3968254,33,2.5,298,89,623,12
08100000_2018,2018,810,8100000,Bristol-Plymouth RVT,292,95.2,Null,Null,280,100.0,1280,7,280,280,52.5,2.142857143,42,3.3,311,89.6,589,11
08150000_2011,2011,815,8150000,Cape Cod Regional Vocational Technical,162,85.8,162,88.3,Null,Null,Null,Null,141,141,40.42553191,25.53191489,Null,Null,Null,Null,Null,Null
08150000_2012,2012,815,8150000,Cape Cod Regional Vocational Technical,162,85.2,162,89.5,27,19.0,691,14.6,142,142,32.3943662,21.83098592,Null,Null,156,84.6,335,1
08150000_2013,2013,815,8150000,Cape Cod Regional Vocational Technical,158,96.2,158,96.2,159,100.0,673,14.3,159,159,38.99371069,24.52830189,674,7.9,166,88,320,5
08150000_2014,2014,815,8150000,Cape Cod Regional Vocational Technical,154,89.6,154,89.6,130,97.0,670,14.6,134,134,32.08955224,20.89552239,671,8.2,166,86.7,305,10
08150000_2015,2015,815,8150000,Cape Cod Regional Vocational Technical,134,90.3,134,90.3,123,100.0,670,16.9,122,122,33.60655738,29.50819672,674,7.3,162,86.4,307,14
08150000_2016,2016,815,8150000,Cape Cod Regional VT,154,92.9,154,95.5,149,100.0,653,15.6,149,149,40.26845638,28.18791946,61,9.3,120,79.5,309,10
08150000_2017,2017,815,8150000,Cape Cod Regional VT,147,89.8,147,92.5,137,100.0,643,15.4,137,137,43.06569343,27.73722628,38,5.9,114,69.9,305,12
08150000_2018,2018,815,8150000,Cape Cod Regional VT,146,90.4,Null,Null,137,100.0,604,14.2,137,137,36.49635036,0,52,8.5,99,68.3,274,15
08170000_2015,2015,817,8170000,Essex North Shore Agricultural Technical,232,99.6,232,99.6,223,97.0,1129,9.7,230,230,61.30434783,52.17391304,1129,3,351,94.3,480,14
08180000_2011,2011,818,8180000,Franklin County Regional Vocational Technical,112,92.9,112,95.5,Null,Null,Null,Null,108,108,33.33333333,19.44444444,Null,Null,Null,Null,Null,Null
08180000_2012,2012,818,8180000,Franklin County Regional Vocational Technical,129,90.7,129,92.2,120,100.0,517,17.4,120,120,38.33333333,27.5,Null,Null,126,80.2,249,0
08180000_2013,2013,818,8180000,Franklin County Regional Vocational Technical,114,95.6,114,95.6,0,0.0,525,16.6,110,110,31.81818182,23.63636364,525,11.8,136,91.9,238,0
08180000_2014,2014,818,8180000,Franklin County Regional Vocational Technical,122,94.3,122,94.3,107,96.4,533,18.9,111,111,23.42342342,16.21621622,534,11,131,90.8,241,0
08180000_2015,2015,818,8180000,Franklin County Regional Vocational Technical,120,95.8,120,95.8,117,98.3,525,19.2,119,119,23.52941176,15.96638655,525,10.7,126,86.5,254,0
08180000_2016,2016,818,8180000,Franklin County RVT,128,90.6,128,92.2,117,100.0,512,12.1,117,117,26.4957265,18.8034188,30,5.9,107,85.6,246,15
08180000_2017,2017,818,8180000,Franklin County RVT,123,88.6,123,91.9,112,100.0,492,15.4,112,112,28.57142857,25,13,2.7,102,82.3,230,15
08180000_2018,2018,818,8180000,Franklin County RVT,116,91.4,Null,Null,107,96.4,493,20.5,111,111,19.81981982,0,35,7.1,97,81.5,234,22
08210000_2011,2011,821,8210000,Greater Fall River Regional Vocational Technical,322,95.7,322,96.6,Null,Null,Null,Null,312,312,44.87179487,31.73076923,Null,Null,Null,Null,Null,Null
08210000_2012,2012,821,8210000,Greater Fall River Regional Vocational Technical,318,96.2,318,96.9,109,35.3,1368,8.7,309,309,45.95469256,36.24595469,Null,Null,365,98.1,638,0
08210000_2013,2013,821,8210000,Greater Fall River Regional Vocational Technical,320,98.1,320,98.1,313,100.0,1393,10.2,313,313,51.11821086,39.61661342,1393,1.1,366,96.7,654,0
08210000_2014,2014,821,8210000,Greater Fall River Regional Vocational Technical,330,97.9,330,97.9,116,35.7,1411,10.4,325,325,50.15384615,40.92307692,1411,0.6,357,97.2,676,0
08210000_2015,2015,821,8210000,Greater Fall River Regional Vocational Technical,349,96.6,349,96.6,336,99.7,1425,12.6,337,337,47.47774481,39.16913947,1425,0.8,360,89.4,686,0
08210000_2016,2016,821,8210000,Greater Fall River RVT,337,97,337,97,314,95.7,1414,10.5,328,328,52.13414634,42.37804878,16,1.1,338,96.8,684,0
08210000_2017,2017,821,8210000,Greater Fall River RVT,338,97.6,338,97.6,325,98.5,1412,11.9,330,330,50.90909091,41.21212121,21,1.5,351,95.9,676,0
08210000_2018,2018,821,8210000,Greater Fall River RVT,334,97.6,Null,Null,323,98.8,1406,8.7,327,327,47.70642202,0.611620795,12,0.8,352,96.2,659,4
08230000_2011,2011,823,8230000,Greater Lawrence Regional Vocational Technical,256,82.4,256,86.7,Null,Null,Null,Null,231,231,46.75324675,31.16883117,Null,Null,Null,Null,Null,Null
08230000_2012,2012,823,8230000,Greater Lawrence Regional Vocational Technical,278,86.7,278,91,0,0.0,1294,5.9,253,253,45.84980237,30.03952569,Null,Null,341,90.6,597,1
08230000_2013,2013,823,8230000,Greater Lawrence Regional Vocational Technical,301,91.4,301,91.4,0,0.0,1320,6.8,281,281,48.7544484,33.09608541,1323,8.2,349,81.4,606,2
08230000_2014,2014,823,8230000,Greater Lawrence Regional Vocational Technical,300,96,300,96,133,46.0,1357,7.3,289,289,56.74740484,36.67820069,1355,7.2,363,83.5,626,6
08230000_2015,2015,823,8230000,Greater Lawrence Regional Vocational Technical,312,95.5,312,95.5,0,0.0,1369,6.4,304,304,45.39473684,29.93421053,1373,4.9,358,88.3,641,4
08230000_2016,2016,823,8230000,Greater Lawrence RVT,318,95.9,318,96.9,309,100.0,1413,7.1,309,309,47.57281553,36.56957929,89,6.3,313,79.8,658,14
08230000_2017,2017,823,8230000,Greater Lawrence RVT,330,93,330,93.6,310,100.0,1476,8.2,310,310,49.03225806,34.51612903,118,8,328,81.8,660,12
08230000_2018,2018,823,8230000,Greater Lawrence RVT,325,93.8,Null,Null,0,0.0,1517,10.5,307,307,42.99674267,0,121,7.9,373,90.5,704,10
08250000_2011,2011,825,8250000,Greater New Bedford Regional Vocational Technical,487,94.9,487,96.7,Null,Null,Null,Null,477,477,47.58909853,35.8490566,Null,Null,Null,Null,Null,Null
08250000_2012,2012,825,8250000,Greater New Bedford Regional Vocational Technical,496,92.3,496,94.6,464,99.4,2158,7.4,467,467,50.96359743,39.61456103,Null,Null,550,89.6,1011,0
08250000_2013,2013,825,8250000,Greater New Bedford Regional Vocational Technical,503,96,503,96,483,99.2,2160,6.9,487,487,52.97741273,43.1211499,2160,2.5,561,88.2,1049,0
08250000_2014,2014,825,8250000,Greater New Bedford Regional Vocational Technical,543,92.8,543,92.8,497,98.4,2167,6.6,505,505,53.86138614,44.95049505,2167,2.6,564,87.1,1014,6
08250000_2015,2015,825,8250000,Greater New Bedford Regional Vocational Technical,504,91.7,504,91.7,451,98.9,2151,5.5,456,456,51.09649123,40.78947368,2152,2.3,560,84.8,1015,6
08250000_2016,2016,825,8250000,Greater New Bedford RVT,528,93.2,528,94.3,505,100.0,2181,6.4,505,505,53.86138614,43.96039604,49,2.2,493,88.5,1054,6
08250000_2017,2017,825,8250000,Greater New Bedford RVT,539,89.8,539,91.1,490,100.0,2166,7.6,490,490,55.91836735,44.89795918,84,3.9,506,91.3,1043,7
08250000_2018,2018,825,8250000,Greater New Bedford RVT,539,90.9,Null,Null,497,100.0,2161,5.9,497,497,48.69215292,0.60362173,81,3.7,490,89.3,1033,9
08280000_2011,2011,828,8280000,Greater Lowell Regional Vocational Technical,468,92.1,468,92.7,Null,Null,Null,Null,438,438,42.00913242,32.87671233,Null,Null,Null,Null,Null,Null
08280000_2012,2012,828,8280000,Greater Lowell Regional Vocational Technical,474,91.4,474,92.4,436,100.0,2109,18.5,436,436,37.6146789,27.98165138,Null,Null,562,86.5,965,0
08280000_2013,2013,828,8280000,Greater Lowell Regional Vocational Technical,496,93.8,496,93.8,425,91.6,2094,17.9,464,464,43.96551724,32.54310345,2117,4.1,503,89.9,1011,0
08280000_2014,2014,828,8280000,Greater Lowell Regional Vocational Technical,513,95.5,513,95.5,24,4.8,2118,13.5,495,495,44.64646465,31.11111111,2132,5,530,87.2,1043,0
08280000_2015,2015,828,8280000,Greater Lowell Regional Vocational Technical,523,94.1,523,94.1,0,0.0,2130,14.4,492,492,45.12195122,32.31707317,2151,3.6,550,63.8,1010,0
08280000_2016,2016,828,8280000,Greater Lowell RVT,486,93.6,486,94.2,0,0.0,2132,15.1,459,459,39.21568627,30.06535948,77,3.6,490,87.2,980,0
08280000_2017,2017,828,8280000,Greater Lowell RVT,487,96.1,487,96.9,0,0.0,2191,13.6,471,471,45.01061571,34.81953291,120,5.4,486,86.5,1015,0
08280000_2018,2018,828,8280000,Greater Lowell RVT,522,92.7,Null,Null,12,2.5,2243,13.1,488,488,37.29508197,0.614754098,129,5.7,471,80.2,1045,8
08290000_2011,2011,829,8290000,South Middlesex Regional Vocational Technical,159,84.3,159,88.7,Null,Null,Null,Null,138,138,26.8115942,18.11594203,Null,Null,Null,Null,Null,Null
08290000_2012,2012,829,8290000,South Middlesex Regional Vocational Technical,144,86.1,144,87.5,69,52.7,695,30.1,131,131,29.77099237,19.08396947,Null,Null,162,84.6,329,0
08290000_2013,2013,829,8290000,South Middlesex Regional Vocational Technical,167,93.4,167,93.4,155,99.4,724,29,156,156,36.53846154,29.48717949,724,15.3,190,84.7,341,0
08290000_2014,2014,829,8290000,South Middlesex Regional Vocational Technical,158,93,158,93,132,93.0,723,30.4,141,141,32.62411348,24.11347518,723,10.7,161,81.4,326,0
08290000_2015,2015,829,8290000,South Middlesex Regional Vocational Technical,150,89.3,150,89.3,132,96.4,719,21.8,137,137,36.49635036,22.62773723,719,7,187,84.5,341,0
08290000_2016,2016,829,8290000,South Middlesex RVT,164,93.9,164,95.7,155,96.9,733,20.9,160,160,35.625,24.375,65,8.9,148,84.1,332,0
08290000_2017,2017,829,8290000,South Middlesex RVT,150,92.7,150,94,135,94.4,735,19.7,143,143,39.86013986,24.47552448,56,7.6,149,74.9,331,10
08290000_2018,2018,829,8290000,South Middlesex RVT,164,94.5,Null,Null,152,97.4,745,18.9,156,156,48.71794872,0,79,10.5,154,77.4,339,13
08300000_2011,2011,830,8300000,Minuteman Regional Vocational Technical,152,87.5,152,92.1,Null,Null,Null,Null,139,139,53.23741007,38.84892086,Null,Null,Null,Null,Null,Null
08300000_2012,2012,830,8300000,Minuteman Regional Vocational Technical,154,89.6,154,91.6,146,100.0,673,20.5,146,146,53.42465753,40.4109589,Null,Null,190,81.6,263,0
08300000_2013,2013,830,8300000,Minuteman Regional Vocational Technical,111,90.1,111,90.1,93,100.0,671,22.4,93,93,47.31182796,41.93548387,672,8.5,178,78.7,265,2
08300000_2014,2014,830,8300000,Minuteman Regional Vocational Technical,155,92.3,155,92.3,146,100.0,737,24,146,146,43.15068493,35.61643836,737,4.9,174,90.8,337,3
08300000_2015,2015,830,8300000,Minuteman Regional Vocational Technical,175,93.1,175,93.1,163,100.0,710,24.5,163,163,48.46625767,37.42331288,710,7.6,147,91.8,342,1
08300000_2016,2016,830,8300000,Minuteman RVT,158,88,158,95.6,150,100.0,643,19.9,150,150,52,44,23,3.6,115,88.5,338,3
08300000_2017,2017,830,8300000,Minuteman RVT,167,92.2,167,95.2,166,100.0,591,20.6,166,166,51.80722892,42.77108434,32,5.4,112,94.1,312,2
08300000_2018,2018,830,8300000,Minuteman RVT,138,88.4,Null,Null,128,100.0,547,13.2,128,128,50.78125,0.78125,35,6.4,126,88.7,258,0
08320000_2011,2011,832,8320000,Montachusett Regional Vocational Technical,298,95.6,298,97.7,Null,Null,Null,Null,292,292,46.57534247,31.50684932,Null,Null,Null,Null,Null,Null
08320000_2012,2012,832,8320000,Montachusett Regional Vocational Technical,320,94.7,320,96.6,309,100.0,1455,10.9,307,307,51.46579805,42.34527687,Null,Null,372,88.7,671,0
08320000_2013,2013,832,8320000,Montachusett Regional Vocational Technical,325,97.2,325,97.2,321,100.0,1445,10.3,321,321,49.53271028,40.80996885,1445,4.2,375,92.8,672,11
08320000_2014,2014,832,8320000,Montachusett Regional Vocational Technical,332,98.8,332,98.8,329,100.0,1441,10,329,329,50.15197568,39.20972644,1441,3.2,361,89.8,676,8
08320000_2015,2015,832,8320000,Montachusett Regional Vocational Technical,323,98.1,323,98.1,316,100.0,1443,9.5,316,316,46.83544304,39.55696203,1443,1,359,87.5,683,13
08320000_2016,2016,832,8320000,Montachusett RVT,345,98.6,345,99.4,343,100.0,1445,8.9,343,343,51.60349854,43.44023324,28,1.9,322,90.7,715,21
08320000_2017,2017,832,8320000,Montachusett RVT,356,98,356,99.2,353,100.0,1437,9,353,353,50.99150142,43.05949008,Null,Null,323,89,695,17
08320000_2018,2018,832,8320000,Montachusett RVT,325,99.7,Null,Null,328,100.0,1429,10.8,328,328,49.69512195,0.304878049,0,0,314,86.7,661,14
08510000_2011,2011,851,8510000,Northern Berkshire Regional Vocational Technical,125,96.8,125,96.8,Null,Null,Null,Null,122,122,47.54098361,36.06557377,Null,Null,Null,Null,Null,Null
08510000_2012,2012,851,8510000,Northern Berkshire Regional Vocational Technical,106,96.2,106,97.2,103,100.0,489,15.3,103,103,49.51456311,40.77669903,Null,Null,128,80.5,213,0
08510000_2013,2013,851,8510000,Northern Berkshire Regional Vocational Technical,101,95,101,95,96,100.0,501,18,96,96,46.875,35.41666667,501,9.8,136,69.1,218,3
08510000_2014,2014,851,8510000,Northern Berkshire Regional Vocational Technical,107,96.3,107,96.3,102,100.0,512,16.8,102,102,59.80392157,48.03921569,512,9,130,76.2,231,7
08510000_2015,2015,851,8510000,Northern Berkshire Regional Vocational Technical,117,96.6,117,96.6,115,100.0,516,16.3,115,115,38.26086957,28.69565217,516,9.3,123,87,247,4
08510000_2016,2016,851,8510000,Northern Berkshire RVT,122,96.7,122,98.4,119,100.0,502,16.9,119,119,51.2605042,42.01680672,29,5.8,113,96.6,246,5
08510000_2017,2017,851,8510000,Northern Berkshire RVT,122,91.8,122,96.7,114,100.0,493,17.4,113,113,43.36283186,32.74336283,Null,Null,118,86.8,230,15
08510000_2018,2018,851,8510000,Northern Berkshire RVT,103,98.1,Null,Null,107,100.0,496,20.8,107,107,43.92523364,0,43,8.6,101,75.9,221,8
08520000_2011,2011,852,8520000,Nashoba Valley Regional Vocational Technical,147,96.6,147,98,Null,Null,Null,Null,144,144,42.36111111,27.77777778,Null,Null,Null,Null,Null,Null
08520000_2012,2012,852,8520000,Nashoba Valley Regional Vocational Technical,162,98.8,162,99.4,162,100.0,711,9.8,162,162,47.5308642,37.03703704,Null,Null,Null,Null,336,13
08520000_2013,2013,852,8520000,Nashoba Valley Regional Vocational Technical,153,96.1,153,96.1,150,100.0,695,7.2,150,150,47.33333333,36.66666667,695,5.6,171,64.9,319,18
08520000_2014,2014,852,8520000,Nashoba Valley Regional Vocational Technical,162,95.1,162,95.1,155,100.0,723,4.1,154,154,44.15584416,35.71428571,723,7.1,194,75.8,328,20
08520000_2015,2015,852,8520000,Nashoba Valley Regional Vocational Technical,165,98.2,165,98.2,162,100.0,755,5.8,162,162,47.5308642,38.88888889,755,5,190,96.8,338,21
